,Unnamed: 0,FinalID,Consumer,OriginalTraitName,OriginalTraitValue,OriginalTraitUnit,StandardisedTraitValue,StandardisedTraitUnit,ConTemp,ConTempUnit,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConSize,ConSizeUnit,StandardisedTraits,uniqueID,GenusSpecies
3541,45128,MTD4796,Chlorella vulgaris strain UMACC 001,growth rate,0.28300000000000003,day^-1,3.27546e-06,s^-1,23.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,vulgaris,,,3.2754629629629637e-06,218,Chlorella vulgaris
3542,45129,MTD4796,Chlorella vulgaris strain UMACC 001,growth rate,0.312,day^-1,3.61111e-06,s^-1,28.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,vulgaris,,,3.6111111111111115e-06,218,Chlorella vulgaris
3543,45130,MTD4796,Chlorella vulgaris strain UMACC 001,growth rate,0.322,day^-1,3.72685e-06,s^-1,33.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,vulgaris,,,3.7268518518518515e-06,218,Chlorella vulgaris
3544,45131,MTD4796,Chlorella vulgaris strain UMACC 001,growth rate,0.251,day^-1,2.90509e-06,s^-1,38.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,vulgaris,,,2.9050925925925925e-06,218,Chlorella vulgaris
3549,45136,MTD4798,"Desmodesmus quadricaudatus strain A 119, Greifswald/15",growth rate,0.103,day^-1,1.19213e-06,s^-1,10.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,1.1921296296296294e-06,219,Desmodesmus quadricaudatus
3550,45137,MTD4798,"Desmodesmus quadricaudatus strain A 119, Greifswald/15",growth rate,0.242,day^-1,2.80093e-06,s^-1,14.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,2.8009259259259252e-06,219,Desmodesmus quadricaudatus
3551,45138,MTD4798,"Desmodesmus quadricaudatus strain A 119, Greifswald/15",growth rate,0.711,day^-1,8.229169999999999e-06,s^-1,18.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,8.229166666666666e-06,219,Desmodesmus quadricaudatus
3552,45139,MTD4798,"Desmodesmus quadricaudatus strain A 119, Greifswald/15",growth rate,0.976,day^-1,1.12963e-05,s^-1,22.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,1.1296296296296295e-05,219,Desmodesmus quadricaudatus
3553,45140,MTD4798,"Desmodesmus quadricaudatus strain A 119, Greifswald/15",growth rate,1.125,day^-1,1.30208e-05,s^-1,26.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,1.3020833333333334e-05,219,Desmodesmus quadricaudatus
3554,45141,MTD4798,"Desmodesmus quadricaudatus strain A 119, Greifswald/15",growth rate,1.206,day^-1,1.39583e-05,s^-1,30.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,1.3958333333333332e-05,219,Desmodesmus quadricaudatus
3555,45142,MTD4798,"Desmodesmus quadricaudatus strain A 119, Greifswald/15",growth rate,1.235,day^-1,1.4294e-05,s^-1,32.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,1.4293981481481485e-05,219,Desmodesmus quadricaudatus
3556,45143,MTD4798,"Desmodesmus quadricaudatus strain A 119, Greifswald/15",growth rate,1.243,day^-1,1.43866e-05,s^-1,34.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,1.4386574074074072e-05,219,Desmodesmus quadricaudatus
3557,45144,MTD4798,"Desmodesmus quadricaudatus strain A 119, Greifswald/15",growth rate,1.235,day^-1,1.4294e-05,s^-1,36.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,1.4293981481481485e-05,219,Desmodesmus quadricaudatus
3558,45145,MTD4798,"Desmodesmus quadricaudatus strain A 119, Greifswald/15",growth rate,1.155,day^-1,1.33681e-05,s^-1,37.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,1.3368055555555556e-05,219,Desmodesmus quadricaudatus
3563,45176,MTD4804,Oocystella mongolica,growth rate,0.098,day^-1,1.13426e-06,s^-1,5.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Oocystaceae,Cymbella,mongolica,,,1.1342592592592592e-06,220,Cymbella mongolica
3564,45177,MTD4804,Oocystella mongolica,growth rate,0.125,day^-1,1.4467600000000004e-06,s^-1,10.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Oocystaceae,Cymbella,mongolica,,,1.446759259259259e-06,220,Cymbella mongolica
3565,45178,MTD4804,Oocystella mongolica,growth rate,0.095,day^-1,1.09954e-06,s^-1,15.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Oocystaceae,Cymbella,mongolica,,,1.0995370370370372e-06,220,Cymbella mongolica
3566,45179,MTD4804,Oocystella mongolica,growth rate,0.095,day^-1,1.09954e-06,s^-1,20.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Oocystaceae,Cymbella,mongolica,,,1.0995370370370372e-06,220,Cymbella mongolica
3567,45180,MTD4804,Oocystella mongolica,growth rate,0.07,day^-1,8.10185e-07,s^-1,25.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Oocystaceae,Cymbella,mongolica,,,8.101851851851854e-07,220,Cymbella mongolica
3568,45181,MTD4804,Oocystella mongolica,growth rate,0.032,day^-1,3.7037e-07,s^-1,30.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Oocystaceae,Cymbella,mongolica,,,3.7037037037037036e-07,220,Cymbella mongolica
3574,45188,MTD4806,Monoraphidium contortum,growth rate,0.25,day^-1,2.893520000000001e-06,s^-1,5.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Monoraphidium,contortum,,,2.893518518518518e-06,221,Monoraphidium contortum
3575,45189,MTD4806,Monoraphidium contortum,growth rate,0.35,day^-1,4.05093e-06,s^-1,10.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Monoraphidium,contortum,,,4.050925925925926e-06,221,Monoraphidium contortum
3576,45190,MTD4806,Monoraphidium contortum,growth rate,0.292,day^-1,3.37963e-06,s^-1,15.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Monoraphidium,contortum,,,3.3796296296296297e-06,221,Monoraphidium contortum
3577,45191,MTD4806,Monoraphidium contortum,growth rate,0.25,day^-1,2.893520000000001e-06,s^-1,20.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Monoraphidium,contortum,,,2.893518518518518e-06,221,Monoraphidium contortum
3578,45192,MTD4806,Monoraphidium contortum,growth rate,0.17600000000000002,day^-1,2.037e-06,s^-1,25.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Monoraphidium,contortum,,,2.037037037037037e-06,221,Monoraphidium contortum
3579,45193,MTD4806,Monoraphidium contortum,growth rate,0.013,day^-1,1.5046300000000002e-07,s^-1,30.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Monoraphidium,contortum,,,1.5046296296296294e-07,221,Monoraphidium contortum
3597,45219,MTD4812,Micractinium pusillum,growth rate,0.11,day^-1,1.27315e-06,s^-1,15.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Micractinium,pusillum,,,1.273148148148148e-06,222,Micractinium pusillum
3598,45220,MTD4812,Micractinium pusillum,growth rate,0.34,day^-1,3.93519e-06,s^-1,20.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Micractinium,pusillum,,,3.935185185185185e-06,222,Micractinium pusillum
3599,45221,MTD4812,Micractinium pusillum,growth rate,0.48,day^-1,5.55556e-06,s^-1,25.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Micractinium,pusillum,,,5.555555555555555e-06,222,Micractinium pusillum
3600,45222,MTD4812,Micractinium pusillum,growth rate,0.56,day^-1,6.48148e-06,s^-1,30.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Micractinium,pusillum,,,6.481481481481483e-06,222,Micractinium pusillum
3601,45223,MTD4812,Micractinium pusillum,growth rate,0.58,day^-1,6.713e-06,s^-1,35.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Micractinium,pusillum,,,6.712962962962962e-06,222,Micractinium pusillum
3602,45224,MTD4812,Micractinium pusillum,growth rate,0.45,day^-1,5.208330000000002e-06,s^-1,40.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Micractinium,pusillum,,,5.208333333333333e-06,222,Micractinium pusillum
3603,45225,MTD4813,Scenedesmus almeriensis strain CCAP 276/24,growth rate,0.475,day^-1,5.49769e-06,s^-1,10.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,almeriensis,,,5.497685185185185e-06,223,Scenedesmus almeriensis
3604,45226,MTD4813,Scenedesmus almeriensis strain CCAP 276/24,growth rate,0.741,day^-1,8.576389999999999e-06,s^-1,20.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,almeriensis,,,8.576388888888891e-06,223,Scenedesmus almeriensis
3605,45227,MTD4813,Scenedesmus almeriensis strain CCAP 276/24,growth rate,0.98,day^-1,1.13426e-05,s^-1,30.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,almeriensis,,,1.1342592592592592e-05,223,Scenedesmus almeriensis
3606,45228,MTD4813,Scenedesmus almeriensis strain CCAP 276/24,growth rate,1.007,day^-1,1.16551e-05,s^-1,35.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,almeriensis,,,1.1655092592592594e-05,223,Scenedesmus almeriensis
3607,45229,MTD4813,Scenedesmus almeriensis strain CCAP 276/24,growth rate,0.906,day^-1,1.04861e-05,s^-1,40.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,almeriensis,,,1.048611111111111e-05,223,Scenedesmus almeriensis
3608,45230,MTD4813,Scenedesmus almeriensis strain CCAP 276/24,growth rate,0.588,day^-1,6.80556e-06,s^-1,45.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,almeriensis,,,6.805555555555555e-06,223,Scenedesmus almeriensis
3619,45242,MTD4816,Fragilaria  bidens,growth rate,0.482,day^-1,5.5787e-06,s^-1,10.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Fragilaria,bidens,,,5.578703703703704e-06,224,Fragilaria bidens
3620,45243,MTD4816,Fragilaria  bidens,growth rate,0.759,day^-1,8.78472e-06,s^-1,15.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Fragilaria,bidens,,,8.784722222222224e-06,224,Fragilaria bidens
3621,45244,MTD4816,Fragilaria  bidens,growth rate,1.106,day^-1,1.28009e-05,s^-1,20.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Fragilaria,bidens,,,1.2800925925925924e-05,224,Fragilaria bidens
3622,45245,MTD4816,Fragilaria  bidens,growth rate,1.085,day^-1,1.25579e-05,s^-1,22.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Fragilaria,bidens,,,1.255787037037037e-05,224,Fragilaria bidens
3623,45246,MTD4816,Fragilaria  bidens,growth rate,0.95,day^-1,1.09954e-05,s^-1,25.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Fragilaria,bidens,,,1.099537037037037e-05,224,Fragilaria bidens
3624,45247,MTD4816,Fragilaria  bidens,growth rate,0.596,day^-1,6.89815e-06,s^-1,29.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Fragilaria,bidens,,,6.8981481481481476e-06,224,Fragilaria bidens
3625,45248,MTD4816,Fragilaria  bidens,growth rate,0.397,day^-1,4.59491e-06,s^-1,32.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Fragilaria,bidens,,,4.594907407407408e-06,224,Fragilaria bidens
3626,45249,MTD4817,Desmodesmus abundans,growth rate,0.25,day^-1,2.893520000000001e-06,s^-1,10.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,abundans,,,2.893518518518518e-06,225,Desmodesmus abundans
3627,45250,MTD4817,Desmodesmus abundans,growth rate,0.86,day^-1,9.9537e-06,s^-1,15.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,abundans,,,9.953703703703703e-06,225,Desmodesmus abundans
3628,45251,MTD4817,Desmodesmus abundans,growth rate,1.0,day^-1,1.1574100000000003e-05,s^-1,20.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,abundans,,,1.1574074074074072e-05,225,Desmodesmus abundans
3629,45252,MTD4817,Desmodesmus abundans,growth rate,1.6,day^-1,1.85185e-05,s^-1,25.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,abundans,,,1.851851851851852e-05,225,Desmodesmus abundans
3630,45253,MTD4817,Desmodesmus abundans,growth rate,1.75,day^-1,2.02546e-05,s^-1,30.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,abundans,,,2.025462962962963e-05,225,Desmodesmus abundans
3631,45254,MTD4817,Desmodesmus abundans,growth rate,1.95,day^-1,2.25694e-05,s^-1,35.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,abundans,,,2.2569444444444447e-05,225,Desmodesmus abundans
3632,45255,MTD4818,Acutodesmus dimorphus,growth rate,0.4,day^-1,4.62963e-06,s^-1,10.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,dimorphus,,,4.6296296296296296e-06,226,Scenedesmus dimorphus
3633,45256,MTD4818,Acutodesmus dimorphus,growth rate,0.69,day^-1,7.98611e-06,s^-1,15.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,dimorphus,,,7.98611111111111e-06,226,Scenedesmus dimorphus
3634,45257,MTD4818,Acutodesmus dimorphus,growth rate,1.1,day^-1,1.2731500000000003e-05,s^-1,20.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,dimorphus,,,1.2731481481481482e-05,226,Scenedesmus dimorphus
3635,45258,MTD4818,Acutodesmus dimorphus,growth rate,1.23,day^-1,1.42361e-05,s^-1,25.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,dimorphus,,,1.4236111111111111e-05,226,Scenedesmus dimorphus
3636,45259,MTD4818,Acutodesmus dimorphus,growth rate,1.31,day^-1,1.5162e-05,s^-1,30.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,dimorphus,,,1.5162037037037037e-05,226,Scenedesmus dimorphus
3637,45260,MTD4818,Acutodesmus dimorphus,growth rate,1.5,day^-1,1.73611e-05,s^-1,35.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,dimorphus,,,1.736111111111111e-05,226,Scenedesmus dimorphus
3638,45261,MTD4819,Scedesmus ecornis,growth rate,0.18,day^-1,2.08333e-06,s^-1,10.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,ecornis,,,2.083333333333333e-06,227,Scenedesmus ecornis
3639,45262,MTD4819,Scedesmus ecornis,growth rate,0.75,day^-1,8.68056e-06,s^-1,15.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,ecornis,,,8.680555555555556e-06,227,Scenedesmus ecornis
3640,45263,MTD4819,Scedesmus ecornis,growth rate,1.2,day^-1,1.3888900000000004e-05,s^-1,20.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,ecornis,,,1.3888888888888888e-05,227,Scenedesmus ecornis
3641,45264,MTD4819,Scedesmus ecornis,growth rate,1.4,day^-1,1.62037e-05,s^-1,25.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,ecornis,,,1.6203703703703704e-05,227,Scenedesmus ecornis
3642,45265,MTD4819,Scedesmus ecornis,growth rate,2.1,day^-1,2.43056e-05,s^-1,30.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,ecornis,,,2.430555555555556e-05,227,Scenedesmus ecornis
3643,45266,MTD4819,Scedesmus ecornis,growth rate,1.35,day^-1,1.5625e-05,s^-1,35.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,ecornis,,,1.5625e-05,227,Scenedesmus ecornis
3657,45287,MTD4823,Chlamydomonas globosa,growth rate,0.533723,day^-1,6.17735e-06,s^-1,5.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Chlamydomonas,globosa,,,6.177349537037036e-06,228,Chlamydomonas globosa
3658,45288,MTD4823,Chlamydomonas globosa,growth rate,0.609969,day^-1,7.059830000000002e-06,s^-1,7.5,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Chlamydomonas,globosa,,,7.059826388888887e-06,228,Chlamydomonas globosa
3659,45289,MTD4823,Chlamydomonas globosa,growth rate,0.70701,day^-1,8.183e-06,s^-1,10.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Chlamydomonas,globosa,,,8.182986111111113e-06,228,Chlamydomonas globosa
3660,45290,MTD4823,Chlamydomonas globosa,growth rate,0.84564,day^-1,9.787489999999997e-06,s^-1,12.5,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Chlamydomonas,globosa,,,9.7875e-06,228,Chlamydomonas globosa
3661,45291,MTD4823,Chlamydomonas globosa,growth rate,1.05358,day^-1,1.21943e-05,s^-1,15.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Chlamydomonas,globosa,,,1.2194212962962962e-05,228,Chlamydomonas globosa
3662,45292,MTD4823,Chlamydomonas globosa,growth rate,1.2615299999999998,day^-1,1.4601e-05,s^-1,18.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Chlamydomonas,globosa,,,1.4601041666666666e-05,228,Chlamydomonas globosa
3663,45293,MTD4823,Chlamydomonas globosa,growth rate,1.21994,day^-1,1.41197e-05,s^-1,20.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Chlamydomonas,globosa,,,1.4119675925925924e-05,228,Chlamydomonas globosa
3664,45294,MTD4824,Lobochlamys segnis,growth rate,0.33271100000000003,day^-1,3.85082e-06,s^-1,-1.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Lobochlamys,segnis,,,3.850821759259259e-06,229,Lobochlamys segnis
3665,45295,MTD4824,Lobochlamys segnis,growth rate,0.429751,day^-1,4.974e-06,s^-1,2.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Lobochlamys,segnis,,,4.973969907407406e-06,229,Lobochlamys segnis
3666,45296,MTD4824,Lobochlamys segnis,growth rate,0.6931470000000001,day^-1,8.02254e-06,s^-1,5.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Lobochlamys,segnis,,,8.022534722222225e-06,229,Lobochlamys segnis
3667,45297,MTD4824,Lobochlamys segnis,growth rate,0.7971189999999999,day^-1,9.22592e-06,s^-1,7.5,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Lobochlamys,segnis,,,9.225914351851853e-06,229,Lobochlamys segnis
3668,45298,MTD4824,Lobochlamys segnis,growth rate,0.790188,day^-1,9.14569e-06,s^-1,10.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Lobochlamys,segnis,,,9.145694444444445e-06,229,Lobochlamys segnis
3669,45299,MTD4824,Lobochlamys segnis,growth rate,0.8941600000000001,day^-1,1.03491e-05,s^-1,12.5,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Lobochlamys,segnis,,,1.0349074074074074e-05,229,Lobochlamys segnis
3670,45300,MTD4824,Lobochlamys segnis,growth rate,1.06745,day^-1,1.23547e-05,s^-1,15.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Lobochlamys,segnis,,,1.235474537037037e-05,229,Lobochlamys segnis
3671,45301,MTD4824,Lobochlamys segnis,growth rate,1.09517,day^-1,1.26756e-05,s^-1,18.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Lobochlamys,segnis,,,1.2675578703703705e-05,229,Lobochlamys segnis
3672,45303,MTD4825,Chlamydomonas alpina,growth rate,0.0554518,day^-1,6.41803e-07,s^-1,-1.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Chlamydomonas,alpina,,,6.418032407407407e-07,230,Chlamydomonas alpina
3673,45304,MTD4825,Chlamydomonas alpina,growth rate,0.0762462,day^-1,8.82479e-07,s^-1,2.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Chlamydomonas,alpina,,,8.824791666666666e-07,230,Chlamydomonas alpina
3674,45305,MTD4825,Chlamydomonas alpina,growth rate,0.23567,day^-1,2.7276599999999995e-06,s^-1,5.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Chlamydomonas,alpina,,,2.727662037037037e-06,230,Chlamydomonas alpina
3675,45306,MTD4825,Chlamydomonas alpina,growth rate,0.353505,day^-1,4.09149e-06,s^-1,7.5,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Chlamydomonas,alpina,,,4.091493055555557e-06,230,Chlamydomonas alpina
3676,45307,MTD4825,Chlamydomonas alpina,growth rate,0.582244,day^-1,6.73893e-06,s^-1,10.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Chlamydomonas,alpina,,,6.738935185185185e-06,230,Chlamydomonas alpina
3677,45308,MTD4825,Chlamydomonas alpina,growth rate,0.984269,day^-1,1.1392e-05,s^-1,12.5,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Chlamydomonas,alpina,,,1.1392002314814815e-05,230,Chlamydomonas alpina
3678,45309,MTD4825,Chlamydomonas alpina,growth rate,0.720873,day^-1,8.34344e-06,s^-1,15.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Chlamydomonas,alpina,,,8.3434375e-06,230,Chlamydomonas alpina
3679,45310,MTD4825,Chlamydomonas alpina,growth rate,0.207944,day^-1,2.40676e-06,s^-1,18.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Chlamydomonas,alpina,,,2.40675925925926e-06,230,Chlamydomonas alpina
3684,45332,MTD4830,Thalassiosira rotula strain CCAP1085_21,growth rate,0.182383,day^-1,2.11092e-06,s^-1,4.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,rotula,,,2.110914351851852e-06,231,Thalassiosira rotula
3685,45333,MTD4830,Thalassiosira rotula strain CCAP1085_21,growth rate,0.303272,day^-1,3.51009e-06,s^-1,4.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,rotula,,,3.5100925925925926e-06,231,Thalassiosira rotula
3686,45334,MTD4830,Thalassiosira rotula strain CCAP1085_21,growth rate,0.29873,day^-1,3.4575300000000008e-06,s^-1,4.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,rotula,,,3.4575231481481482e-06,231,Thalassiosira rotula
3687,45335,MTD4830,Thalassiosira rotula strain CCAP1085_21,growth rate,0.5354140000000001,day^-1,6.196920000000001e-06,s^-1,10.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,rotula,,,6.196921296296297e-06,231,Thalassiosira rotula
