,Group,Kingdom,Phylum,Class,Order,Family,Genus,Species,Forma,AuthorComments,Author,SpeciesID,Carbon,Biovolume,CellVolCubicMeters,GenusSpecies
1255,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,pallidum,,,Derek S.Harbour,689,2929.99194756671,21205.7504117311,2.12e-14,Protoperidinium pallidum
1256,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,pellucidum,,,Derek S.Harbour,690,5045.35481498748,37804.5763863093,3.78e-14,Protoperidinium pellucidum
1257,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,pellucidum,,,Derek S.Harbour,690,5621.0,42409.3153131305,4.24e-14,Protoperidinium pellucidum
1258,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,pellucidum,,,Derek S.Harbour,690,786.789770856362,5235.98775598299,5.24e-15,Protoperidinium pellucidum
1259,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,pellucidum,,,Derek S.Harbour,690,933.875702811803,6283.18530717958,6.28e-15,Protoperidinium pellucidum
1260,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,pentagonum,,,Derek S.Harbour,691,3294.9379053325397,24026.391384987597,2.40e-14,Protoperidinium pentagonum
1261,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,pentagonum,,,Derek S.Harbour,691,6045.35481498748,45823.3690681095,4.58e-14,Protoperidinium pentagonum
1262,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,pyriforme,,,Derek S.Harbour,692,2930.0,21205.8124109958,2.12e-14,Protoperidinium pyriforme
1263,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,pyriforme,,,Derek S.Harbour,692,505.808264717316,3272.4923474893703,3.27e-15,Protoperidinium pyriforme
1264,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,pyriforme,,,Derek S.Harbour,692,600.3662810546859,3926.99081698724,3.93e-15,Protoperidinium pyriforme
1265,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,pyriforme,,,Derek S.Harbour,692,970.407439202993,6544.984694978729,6.54e-15,Protoperidinium pyriforme
1266,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,saltans,,,Derek S.Harbour,693,600.0,3924.4420992714504,3.92e-15,Protoperidinium saltans
1267,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,saltans,,,Derek S.Harbour,693,8642.434095653309,67020.6432765821,6.70e-14,Protoperidinium saltans
1268,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,simulum,,,Derek S.Harbour,694,1367.14588550648,9424.77796076938,9.42e-15,Protoperidinium simulum
1269,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,steinii,,,Derek S.Harbour,695,1774.9930291463002,12441.9959349907,1.24e-14,Protoperidinium steinii
1270,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,steinii,,,Derek S.Harbour,695,185.320191583418,1124.55742875643,1.12e-15,Protoperidinium steinii
1271,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,steinii,,,Derek S.Harbour,695,193.602192817343,1178.09724509617,1.18e-15,Protoperidinium steinii
1272,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,steinii,,,Derek S.Harbour,695,2930.0,21205.8124109958,2.12e-14,Protoperidinium steinii
1273,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,steinii,,,Derek S.Harbour,695,505.808264717316,3272.4923474893703,3.27e-15,Protoperidinium steinii
1274,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,tristylum,,,Derek S.Harbour,696,1015.9493535622399,6872.23392972765,6.87e-15,Protoperidinium tristylum
1276,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,tristylum,,,Derek S.Harbour,696,4045.35481498748,29887.2368421319,2.99e-14,Protoperidinium tristylum
1278,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Pyrocystida,Pyrocystaceae,Dissodinium,pseudolunula,,,Derek S.Harbour,699,174.0,1051.62500122194,1.05e-15,Dissodinium pseudolunula
1279,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Pyrocystida,Pyrocystaceae,Pyrocystis,noctiluca,,,Derek S.Harbour,700,103.729983881931,606.56441189691,6.07e-16,Pyrocystis noctiluca
1280,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Pyrocystida,Pyrocystaceae,Pyrocystis,noctiluca,,,Derek S.Harbour,700,4504.7208175222295,33510.3216382911,3.35e-14,Pyrocystis noctiluca
1281,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Pyrocystida,Pyrocystaceae,Pyrocystis,noctiluca,,,Derek S.Harbour,700,5935.86647775615,44940.9950857029,4.49e-14,Pyrocystis noctiluca
1295,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Syracosphaeraceae,Coronosphaera,mediterranea,,,Derek S.Harbour,708,283.423629652566,1767.1458676442603,1.77e-15,Coronosphaera mediterranea
1300,Heterotrophic Dinoflagellate,Protozoa,,,,,Solenicola,setigera,,,Derek S.Harbour,712,21.391696635592503,113.09733552923299,1.13e-16,Solenicola setigera
1306,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Syracosphaeraceae,Michaelsarsia,elegans,,,Derek S.Harbour,716,90.0,521.529963894225,5.22e-16,Michaelsarsia elegans
1307,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Syracosphaeraceae,Ophiaster,hydroideus,,,Derek S.Harbour,717,21.391696635592503,113.09733552923299,1.13e-16,Ophiaster hydroideus
1308,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Syracosphaeraceae,Ophiaster,hydroideus,,,Derek S.Harbour,717,6.81817086442554,33.5103216382911,3.35e-17,Ophiaster hydroideus
1310,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Syracosphaeraceae,Syracosphaera,borealis,,,Derek S.Harbour,719,21.391696635592503,113.09733552923299,1.13e-16,Syracosphaera borealis
1317,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Syracosphaeraceae,Syracosphaera,pirus,,,Derek S.Harbour,725,237.786532807701,1466.07657167523,1.47e-15,Syracosphaera pirus
1319,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Syracosphaeraceae,Syracosphaera,prolongata,,,Derek S.Harbour,726,237.786532807701,1466.07657167523,1.47e-15,Syracosphaera prolongata
1320,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Syracosphaeraceae,Syracosphaera,pulchra,,,Derek S.Harbour,727,173.0,1045.19658494416,1.05e-15,Syracosphaera pulchra
1321,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Syracosphaeraceae,Syracosphaera,pulchra,,,Derek S.Harbour,727,173.311308380345,1047.1975511966,1.05e-15,Syracosphaera pulchra
1322,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Syracosphaeraceae,Syracosphaera,pulchra,,,Derek S.Harbour,727,90.0,521.529963894225,5.22e-16,Syracosphaera pulchra
1323,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Syracosphaeraceae,Syracosphaera,rotula,,,Derek S.Harbour,728,90.0,521.529963894225,5.22e-16,Syracosphaera rotula
1324,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Zygodiscales,Helicosphaeraceae,Helicosphaera,carterii,,,Derek S.Harbour,729,21.391696635592503,113.09733552923299,1.13e-16,Helicosphaera carterii
1325,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Zygodiscales,Helicosphaeraceae,Helicosphaera,hyalina,,,Derek S.Harbour,730,21.391696635592503,113.09733552923299,1.13e-16,Helicosphaera hyalina
1326,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Zygodiscales,Helicosphaeraceae,Helicosphaera,hyalina,,,Derek S.Harbour,730,22.3916966355925,118.730047088874,1.19e-16,Helicosphaera hyalina
1328,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Zygodiscales,Pontosphaeraceae,Pontosphaera,syracusana,,,Derek S.Harbour,732,48.147358810000604,268.082573106329,2.68e-16,Pontosphaera syracusana
1330,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Zygodiscales,Pontosphaeraceae,Scyphosphaera,apsteinii,,,Derek S.Harbour,734,2001.4310969111398,14137.166941154099,1.41e-14,Scyphosphaera apsteinii
